Date/Heure;Type;V1 (V);V2 (V);Tc ('C);Mano14.1 (V) (V);Mano14.2 (V) (V);Mano1 200 (V) (V);Tension 0 (V);Tension 1 (V);Tension 2 (V);;Voie +-1000 (Pa);Voie +-250 (Pa);Voie +-200 (Pa);Venturi (ms-1);Pulse Channel 1 (Hz)
03/12/2024 11:59;Intervalle;0.4405;0;18;5.112;5.428;5.548;0.0017;0.0003;3.3537;;20.7058;19.7945;20.9928;3.3537;0
03/12/2024 11:59;Intervalle;0.4404;0;17.9;5.113;5.429;5.548;0.0015;0.0002;3.3537;;20.8466;19.8293;20.9923;3.3537;0
03/12/2024 11:59;Intervalle;0.4362;0;17.9;5.113;5.429;5.548;0.0014;0.0002;3.3536;;20.8466;19.8293;20.9912;3.3536;0
03/12/2024 11:59;Intervalle;0.4399;0;17.9;5.114;5.431;5.551;0.0015;0.0001;3.363;;20.995;19.9342;21.1092;3.363;0
03/12/2024 11:59;Intervalle;0.4365;0;17.9;5.113;5.431;5.543;0.0014;0.0001;3.338;;20.9091;19.9131;20.7964;3.338;0
03/12/2024 11:59;Intervalle;0.437;0;17.9;5.113;5.428;5.546;0.0012;0.0002;3.3463;;20.7658;19.7815;20.9003;3.3463;0
03/12/2024 11:59;Intervalle;0.4389;0;17.9;5.113;5.429;5.548;0.001;0.0001;3.3536;;20.7788;19.8386;20.9912;3.3536;0
03/12/2024 11:59;Intervalle;0.4398;0;17.9;5.113;5.428;5.546;0.001;0.0001;3.3462;;20.8074;19.7902;20.8993;3.3462;0
03/12/2024 11:59;Intervalle;0.4392;0;17.9;5.114;5.432;5.548;0.0008;0;3.3538;;20.9898;19.9795;20.9933;3.3538;0
03/12/2024 11:59;Intervalle;0.4392;0;17.9;5.113;5.431;5.548;0.0007;0;3.3538;;20.9299;19.9348;20.9943;3.3538;0
03/12/2024 11:59;Intervalle;0.4384;0;17.9;5.112;5.428;5.543;0.0006;-0.0001;3.338;;20.7189;19.7628;20.7964;3.338;0
03/12/2024 11:59;Intervalle;0.4363;0;17.9;5.111;5.421;5.551;0.0006;-0.0001;3.3629;;20.4218;19.4549;21.1081;3.3629;0
03/12/2024 11:59;Intervalle;0.4385;0;17.9;5.111;5.421;5.546;0.0007;-0.0002;3.3462;;20.4141;19.4493;20.8982;3.3462;0
03/12/2024 11:59;Intervalle;0.4385;0;17.9;5.111;5.421;5.546;0.0005;-0.0001;3.3462;;20.4244;19.4493;20.8982;3.3462;0
03/12/2024 11:59;Intervalle;0.4373;0;17.9;5.112;5.424;5.548;0.0006;-0.0002;3.3536;;20.5599;19.6058;20.9912;3.3536;0
03/12/2024 11:59;Intervalle;0.4421;0;17.9;5.111;5.423;5.546;0.0007;-0.0001;3.3462;;20.5286;19.5394;20.8987;3.3462;0
03/12/2024 11:59;Intervalle;0.4418;0;17.9;5.112;5.425;5.548;0.0005;-0.0002;3.3537;;20.6303;19.6542;20.9923;3.3537;0
03/12/2024 11:59;Intervalle;0.4403;0;17.8;5.112;5.424;5.546;0.0008;-0.0002;3.346;;20.5573;19.5903;20.8966;3.346;0
03/12/2024 11:59;Intervalle;0.4392;0;17.9;5.113;5.43;5.546;0.0006;-0.0002;3.3462;;20.7997;19.8696;20.8987;3.3462;0
03/12/2024 11:59;Intervalle;0.4407;0;17.8;5.113;5.431;5.546;0.0005;-0.0002;3.3462;;20.9117;19.9168;20.8987;3.3462;0
03/12/2024 11:59;Intervalle;0.441;0;17.8;5.113;5.428;5.546;0.0007;-0.0003;3.3459;;20.7841;19.7808;20.8956;3.3459;0
03/12/2024 11:59;Intervalle;0.44;0;17.8;5.112;5.427;5.543;0.0006;-0.0001;3.3381;;20.6798;19.7324;20.7974;3.3381;0
03/12/2024 11:59;Intervalle;0.4402;0;17.9;5.113;5.43;5.548;0.0006;-0.0002;3.3537;;20.9169;19.8963;20.9928;3.3537;0
03/12/2024 11:59;Intervalle;0.4402;0;17.8;5.113;5.431;5.546;0.0006;0;3.3462;;20.9169;19.9162;20.8993;3.3462;0
03/12/2024 11:59;Intervalle;0.4408;0;17.8;5.113;5.432;5.554;0.0007;-0.0002;3.3704;;20.8543;19.9733;21.2027;3.3704;0
03/12/2024 11:59;Intervalle;0.4398;0;17.9;5.114;5.434;5.548;0.0012;-0.0001;3.3538;;21.0681;20.09;20.9933;3.3538;0
03/12/2024 11:59;Intervalle;0.437;0;17.8;5.113;5.428;5.548;0.0009;0;3.3538;;20.7814;19.7995;20.9943;3.3538;0
03/12/2024 11:59;Intervalle;0.4383;0;17.8;5.112;5.428;5.546;0.0011;0;3.3461;;20.6563;19.792;20.8977;3.3461;0
03/12/2024 11:59;Intervalle;0.439;0;17.8;5.112;5.426;5.548;0.0013;0.0001;3.3537;;20.6563;19.6995;20.9928;3.3537;0
03/12/2024 11:59;Intervalle;0.4398;0;17.8;5.113;5.43;5.546;0.0013;0.0001;3.3462;;20.8622;19.8988;20.8982;3.3462;0
03/12/2024 11:59;Intervalle;0.44;0;17.8;5.113;5.427;5.548;0.0013;0.0002;3.3538;;20.8309;19.7573;20.9933;3.3538;0
03/12/2024 11:59;Intervalle;0.4395;0;17.9;5.112;5.424;5.548;0.0014;0.0001;3.3536;;20.5703;19.594;20.9907;3.3536;0
03/12/2024 11:59;Intervalle;0.439;0;17.9;5.112;5.427;5.543;0.0014;0.0002;3.338;;20.6954;19.7442;20.7969;3.338;0
03/12/2024 11:59;Intervalle;0.4405;0;17.8;5.113;5.429;5.548;0.0014;0.0002;3.3538;;20.7683;19.8311;20.9938;3.3538;0
03/12/2024 11:59;Intervalle;0.4383;0;17.8;5.113;5.431;5.548;0.0017;0.0003;3.3537;;20.9117;19.9112;20.9923;3.3537;0
03/12/2024 11:59;Intervalle;0.5628;0;17.9;5.149;5.575;5.548;0.0016;0.0002;3.3538;;28.0248;26.7331;20.9933;3.3538;0
03/12/2024 11:59;Intervalle;0.6476;0;17.8;5.214;5.856;6.076;0.0018;0.0004;4.7366;;40.9797;40.0489;41.8747;4.7366;0
03/12/2024 11:59;Intervalle;0.6625;0;17.9;5.244;5.958;6.208;0.0016;0.0002;5.0244;;46.9334;44.8686;47.1177;5.0244;0
03/12/2024 11:59;Intervalle;0.6646;0;17.9;5.248;5.969;6.24;0.0018;0.0001;5.0915;;47.6603;45.4075;48.3854;5.0915;0
03/12/2024 11:59;Intervalle;0.6682;0;17.9;5.251;5.983;6.235;0.0017;0.0002;5.0809;;48.3145;46.0711;48.1838;5.0809;0
03/12/2024 11:59;Intervalle;0.6685;0;17.9;5.25;5.977;6.25;0.0017;0.0001;5.1131;;48.0226;45.7744;48.7964;5.1131;0
03/12/2024 11:59;Intervalle;0.6697;0;17.8;5.249;5.974;6.248;0.0017;0.0002;5.1079;;47.9002;45.6533;48.6966;5.1079;0
03/12/2024 11:59;Intervalle;0.6682;0;17.8;5.251;5.982;6.245;0.0012;0.0001;5.1026;;48.2623;46.0289;48.5964;5.1026;0
03/12/2024 11:59;Intervalle;0.6655;0;17.8;5.251;5.98;6.25;0.0015;0.0001;5.1131;;48.231;45.8979;48.7964;5.1131;0
03/12/2024 11:59;Intervalle;0.6648;0;17.8;5.249;5.973;6.243;0.0014;0;5.0969;;47.8427;45.5937;48.4878;5.0969;0
03/12/2024 11:59;Intervalle;0.6661;0;17.8;5.248;5.973;6.24;0.0009;0.0001;5.0916;;47.7464;45.5701;48.386;5.0916;0
03/12/2024 11:59;Intervalle;0.672;0;17.8;5.25;5.98;6.24;0.001;0;5.0916;;48.0147;45.9085;48.386;5.0916;0
03/12/2024 11:59;Intervalle;0.6685;0;17.8;5.252;5.986;6.243;0.0009;0.0001;5.0969;;48.463;46.2009;48.4873;5.0969;0
03/12/2024 11:59;Intervalle;0.6665;0;17.9;5.252;5.985;6.248;0.0008;0;5.1079;;48.4108;46.1568;48.6977;5.1079;0
03/12/2024 11:59;Intervalle;0.6656;0;17.8;5.249;5.975;6.235;0.0009;-0.0002;5.0809;;47.9184;45.6806;48.1833;5.0809;0
03/12/2024 11:59;Intervalle;0.6664;0;17.8;5.25;5.976;6.235;0.001;-0.0003;5.0809;;47.9809;45.7216;48.1828;5.0809;0
03/12/2024 11:59;Intervalle;0.6661;0;17.8;5.25;5.979;6.243;0.0007;-0.0002;5.0969;;48.1242;45.8787;48.4868;5.0969;0
03/12/2024 11:59;Intervalle;0.6662;0;17.8;5.249;5.975;6.245;0.0008;-0.0003;5.1025;;47.8402;45.675;48.5948;5.1025;0
03/12/2024 12:00;Intervalle;0.6646;0;17.8;5.249;5.975;6.24;0.0004;-0.0001;5.0916;;47.9418;45.6887;48.387;5.0916;0
03/12/2024 12:00;Intervalle;0.6652;0;17.8;5.25;5.978;6.245;0.0008;-0.0001;5.1025;;48.0461;45.8079;48.5948;5.1025;0
03/12/2024 12:00;Intervalle;0.665;0;17.8;5.248;5.97;6.238;0.0009;-0.0002;5.0866;;47.6865;45.4497;48.2924;5.0866;0
03/12/2024 12:00;Intervalle;0.6646;0;17.8;5.25;5.977;6.25;0.0008;-0.0002;5.1133;;47.994;45.775;48.799;5.1133;0
03/12/2024 12:00;Intervalle;0.6644;0;17.8;5.248;5.97;6.24;0.0007;-0.0002;5.0915;;47.6995;45.4372;48.3849;5.0915;0
03/12/2024 12:00;Intervalle;0.6638;0;17.8;5.249;5.974;6.235;0.0008;-0.0002;5.0809;;47.822;45.6198;48.1838;5.0809;0
03/12/2024 12:00;Intervalle;0.662;0;17.8;5.248;5.968;6.24;0.0006;-0.0002;5.0915;;47.5953;45.3528;48.3854;5.0915;0
03/12/2024 12:00;Intervalle;0.6646;0;17.8;5.248;5.97;6.245;0.0008;-0.0001;5.1025;;47.6657;45.4652;48.5943;5.1025;0
03/12/2024 12:00;Intervalle;0.663;0;17.8;5.25;5.979;6.248;0.0008;-0.0001;5.1079;;48.1112;45.8613;48.6966;5.1079;0
03/12/2024 12:00;Intervalle;0.6672;0;17.8;5.249;5.973;6.245;0.0008;0;5.1026;;47.7882;45.5763;48.5959;5.1026;0
03/12/2024 12:00;Intervalle;0.6686;0;17.8;5.251;5.982;6.245;0.0015;-0.0002;5.1025;;48.2337;46.0084;48.5933;5.1025;0
03/12/2024 12:00;Intervalle;0.665;0;17.8;5.25;5.98;6.25;0.0006;0.0001;5.1132;;48.1215;45.9172;48.798;5.1132;0
03/12/2024 12:00;Intervalle;0.6669;0;17.8;5.249;5.973;6.253;0.0011;0;5.1189;;47.9522;45.5838;48.9076;5.1189;0
03/12/2024 12:00;Intervalle;0.6683;0;17.8;5.25;5.98;6.243;0.0012;0.0001;5.0969;;48.1502;45.9172;48.4878;5.0969;0
03/12/2024 12:00;Intervalle;0.6682;0;17.8;5.25;5.977;6.253;0.0012;0.0001;5.1187;;47.9809;45.7613;48.9034;5.1187;0
03/12/2024 12:00;Intervalle;0.6661;0;17.8;5.251;5.98;6.253;0.0013;0.0001;5.1188;;48.3222;45.8936;48.9055;5.1188;0
03/12/2024 12:00;Intervalle;0.6651;0;17.8;5.247;5.966;6.238;0.0014;0.0001;5.0865;;47.4571;45.2355;48.2893;5.0865;0
03/12/2024 12:00;Intervalle;0.6667;0;17.8;5.253;5.989;6.245;0.0015;0.0001;5.1025;;48.6063;46.3555;48.5943;5.1025;0
03/12/2024 12:00;Intervalle;0.6714;0;17.8;5.251;5.983;6.256;0.0014;0.0001;5.1238;;48.1945;46.0401;49.0006;5.1238;0
03/12/2024 12:00;Intervalle;0.6668;0;17.8;5.252;5.986;6.253;0.0016;0.0001;5.1189;;48.4915;46.2133;48.906;5.1189;0
03/12/2024 12:00;Intervalle;0.6682;0;17.8;5.252;5.986;6.253;0.0014;0.0002;5.1189;;48.4864;46.2121;48.906;5.1189;0
03/12/2024 12:00;Intervalle;0.6698;0;17.8;5.252;5.987;6.25;0.0017;0.0003;5.1132;;48.4838;46.2313;48.798;5.1132;0
03/12/2024 12:00;Intervalle;0.6679;0;17.8;5.252;5.985;6.25;0.0017;0.0002;5.1132;;48.4161;46.1593;48.798;5.1132;0
03/12/2024 12:00;Intervalle;0.6668;0;17.8;5.25;5.978;6.245;0.0017;0.0002;5.1025;;48.1086;45.8371;48.5938;5.1025;0
03/12/2024 12:00;Intervalle;0.6677;0;17.7;5.249;5.975;6.248;0.0015;0.0003;5.1078;;47.9235;45.6825;48.6956;5.1078;0
03/12/2024 12:00;Intervalle;0.6658;0;17.7;5.248;5.971;6.25;0.0019;0.0003;5.1133;;47.6839;45.5049;48.799;5.1133;0
03/12/2024 12:00;Intervalle;0.667;0;17.8;5.25;5.976;6.25;0.0016;0.0004;5.1133;;48.1138;45.7371;48.8001;5.1133;0
03/12/2024 12:00;Intervalle;0.6681;0;17.8;5.251;5.983;6.253;0.0016;0.0002;5.1189;;48.2726;46.0792;48.9066;5.1189;0
03/12/2024 12:00;Intervalle;0.6704;0;17.8;5.251;5.983;6.25;0.0016;0.0003;5.1132;;48.3535;46.0755;48.7985;5.1132;0
03/12/2024 12:00;Intervalle;0.6679;0;17.7;5.249;5.975;6.245;0.0017;0.0003;5.1026;;47.8298;45.6961;48.5964;5.1026;0
03/12/2024 12:00;Intervalle;0.6679;0;17.7;5.25;5.977;6.253;0.0019;0.0003;5.1189;;48.0043;45.757;48.906;5.1189;0
03/12/2024 12:00;Intervalle;0.668;0;17.8;5.25;5.978;6.25;0.0016;0.0003;5.1132;;48.0434;45.8129;48.7975;5.1132;0
03/12/2024 12:00;Intervalle;0.6683;0;17.7;5.251;5.983;6.25;0.0017;0.0002;5.1131;;48.2519;46.0463;48.7959;5.1131;0
03/12/2024 12:00;Intervalle;0.6672;0;17.7;5.252;5.986;6.258;0.0017;0.0003;5.129;;48.4473;46.2127;49.0998;5.129;0
03/12/2024 12:00;Intervalle;0.662;0;17.7;5.25;5.979;6.253;0.0016;0.0003;5.1187;;48.1269;45.8712;48.9034;5.1187;0
03/12/2024 12:00;Intervalle;0.6639;0;17.7;5.251;5.981;6.248;0.0017;0.0003;5.1079;;48.1971;45.9687;48.6961;5.1079;0
03/12/2024 12:00;Intervalle;0.6596;0;17.7;5.248;5.972;6.229;0.0011;0.0002;5.0678;;47.7255;45.5217;47.9355;5.0678;0
03/12/2024 12:00;Intervalle;0.6617;0;17.7;5.246;5.963;6.235;0.0017;0.0002;5.0808;;47.3373;45.115;48.1807;5.0808;0
03/12/2024 12:00;Intervalle;0.6635;0;17.7;5.249;5.975;6.243;0.001;0.0006;5.0968;;47.8923;45.6732;48.4857;5.0968;0
03/12/2024 12:00;Intervalle;0.6661;0;17.7;5.249;5.976;6.243;0.0018;0.0003;5.0969;;47.9575;45.7147;48.4868;5.0969;0
03/12/2024 12:00;Intervalle;0.6659;0;17.7;5.249;5.975;6.245;0.0018;0.0002;5.1026;;47.895;45.6608;48.5959;5.1026;0
03/12/2024 12:00;Intervalle;0.6673;0;17.7;5.248;5.971;6.253;0.0015;0.0004;5.1188;;47.6813;45.5037;48.905;5.1188;0
03/12/2024 12:00;Intervalle;0.6674;0;17.7;5.249;5.973;6.253;0.0017;0.0006;5.1187;;47.8975;45.5633;48.904;5.1187;0
03/12/2024 12:00;Intervalle;0.6666;0;17.7;5.249;5.976;6.248;0.0017;0.0003;5.1079;;47.9601;45.7036;48.6961;5.1079;0
03/12/2024 12:00;Intervalle;0.6632;0;17.7;5.247;5.968;6.245;0.0017;0.0002;5.1026;;47.551;45.3659;48.5953;5.1026;0
03/12/2024 12:00;Intervalle;0.6635;0;17.7;5.25;5.977;6.25;0.002;0.0004;5.1131;;48.1346;45.7663;48.7969;5.1131;0
03/12/2024 12:00;Intervalle;0.6643;0;17.7;5.249;5.974;6.263;0.0016;0.0003;5.14;;47.9158;45.6552;49.3118;5.14;0
03/12/2024 12:00;Intervalle;0.6626;0;17.7;5.249;5.973;6.245;0.0016;0.0003;5.1026;;47.8376;45.5726;48.5964;5.1026;0
03/12/2024 12:00;Intervalle;0.6649;0;17.7;5.25;5.979;6.25;0.0018;0.0002;5.1131;;48.1112;45.8799;48.7959;5.1131;0
03/12/2024 12:00;Intervalle;0.6641;0;17.7;5.249;5.975;6.248;0.0018;0.0002;5.1079;;47.9288;45.693;48.6972;5.1079;0
03/12/2024 12:00;Intervalle;0.6632;0;17.7;5.251;5.981;6.258;0.0017;0.0002;5.1291;;48.1894;45.9513;49.1024;5.1291;0
03/12/2024 12:00;Intervalle;0.6654;0;17.7;5.25;5.98;6.256;0.0018;0.0002;5.1239;;48.1138;45.8967;49.0022;5.1239;0
03/12/2024 12:00;Intervalle;0.6616;0;17.7;5.252;5.985;6.248;0.0018;0.0002;5.1079;;48.39;46.1636;48.6966;5.1079;0
03/12/2024 12:00;Intervalle;0.6664;0;17.7;5.25;5.977;6.243;0.0016;0.0002;5.0969;;48.0565;45.7855;48.4883;5.0969;0
03/12/2024 12:00;Intervalle;0.6672;0;17.7;5.251;5.981;6.243;0.0018;0.0002;5.0969;;48.1841;45.9612;48.4868;5.0969;0
03/12/2024 12:00;Intervalle;0.6676;0;17.7;5.25;5.98;6.238;0.0015;0.0002;5.0866;;48.093;45.8936;48.2909;5.0866;0
03/12/2024 12:00;Intervalle;0.6668;0;17.6;5.25;5.976;6.243;0.0016;0.0002;5.0969;;47.9809;45.7495;48.4878;5.0969;0
03/12/2024 12:00;Intervalle;0.667;0;17.7;5.25;5.979;6.258;0.0016;0.0002;5.129;;48.119;45.8818;49.1004;5.129;0
03/12/2024 12:00;Intervalle;0.6668;0;17.7;5.249;5.973;6.258;0.0014;0.0002;5.1291;;47.9184;45.562;49.1014;5.1291;0
03/12/2024 12:00;Intervalle;0.6694;0;17.6;5.251;5.983;6.261;0.0015;0.0003;5.1347;;48.2935;46.073;49.2095;5.1347;0
03/12/2024 12:01;Intervalle;0.6709;0;17.6;5.25;5.977;6.253;0.0015;0.0001;5.1188;;47.9653;45.7793;48.9045;5.1188;0
03/12/2024 12:01;Intervalle;0.6653;0;17.7;5.25;5.976;6.248;0.0016;0.0001;5.1078;;47.9758;45.7477;48.6951;5.1078;0
03/12/2024 12:01;Intervalle;0.6646;0;17.6;5.249;5.973;6.248;0.0014;0.0002;5.108;;47.8402;45.5956;48.6982;5.108;0
03/12/2024 12:01;Intervalle;0.6637;0;17.6;5.25;5.976;6.245;0.0014;0.0001;5.1025;;47.9758;45.7284;48.5938;5.1025;0
03/12/2024 12:01;Intervalle;0.6649;0;17.7;5.248;5.968;6.248;0.0015;0.0001;5.108;;47.7515;45.3714;48.6987;5.108;0
03/12/2024 12:01;Intervalle;0.6658;0;17.7;5.249;5.973;6.24;0.0015;0.0002;5.0915;;47.7958;45.5918;48.3839;5.0915;0
03/12/2024 12:01;Intervalle;0.6609;0;17.6;5.247;5.967;6.243;0.0019;0.0001;5.0968;;47.4859;45.2814;48.4862;5.0968;0
03/12/2024 12:01;Intervalle;0.6688;0;17.7;5.249;5.978;6.245;0.0016;0;5.1026;;47.9079;45.8122;48.5964;5.1026;0
03/12/2024 12:01;Intervalle;0.6655;0;17.6;5.251;5.982;6.253;0.0018;0.0002;5.1187;;48.2597;45.991;48.9034;5.1187;0
03/12/2024 12:01;Intervalle;0.6652;0;17.7;5.249;5.975;6.253;0.002;0.0002;5.1189;;47.9002;45.6974;48.9071;5.1189;0
03/12/2024 12:01;Intervalle;0.6644;0;17.6;5.249;5.974;6.243;0.0015;0.0001;5.0969;;47.8975;45.6328;48.4873;5.0969;0
03/12/2024 12:01;Intervalle;0.6676;0;17.6;5.25;5.978;6.25;0.0017;0.0002;5.1131;;48.0303;45.8327;48.7964;5.1131;0
03/12/2024 12:01;Intervalle;0.6669;0;17.6;5.25;5.978;6.25;0.0018;0.0001;5.1132;;48.0643;45.8334;48.7975;5.1132;0
03/12/2024 12:01;Intervalle;0.6685;0;17.6;5.252;5.988;6.243;0.0018;0.0005;5.0968;;48.5541;46.281;48.4857;5.0968;0
03/12/2024 12:01;Intervalle;0.664;0;17.6;5.248;5.964;6.253;0.0018;0.0002;5.1187;;47.6318;45.1498;48.9034;5.1187;0
03/12/2024 12:01;Intervalle;0.6648;0;17.6;5.249;5.972;6.238;0.0018;0.0002;5.0865;;47.7958;45.5577;48.2893;5.0865;0
03/12/2024 12:01;Intervalle;0.6618;0;17.7;5.248;5.969;6.248;0.0016;0.0003;5.1078;;47.6187;45.4137;48.6956;5.1078;0
03/12/2024 12:01;Intervalle;0.6651;0;17.6;5.249;5.973;6.248;0.0019;0.0004;5.1079;;47.8376;45.5838;48.6966;5.1079;0
03/12/2024 12:01;Intervalle;0.6624;0;17.6;5.248;5.971;6.242;0.0017;0.0003;5.0968;;47.689;45.4881;48.4847;5.0968;0
03/12/2024 12:01;Intervalle;0.6638;0;17.6;5.246;5.963;6.238;0.0017;0.0002;5.0866;;47.3295;45.1082;48.2909;5.0866;0
03/12/2024 12:01;Intervalle;0.6662;0;17.6;5.246;5.963;6.258;0.0018;0.0002;5.1291;;47.3217;45.1057;49.1019;5.1291;0
03/12/2024 12:01;Intervalle;0.6671;0;17.7;5.246;5.963;6.24;0.0013;0.0002;5.0915;;47.3243;45.1125;48.3854;5.0915;0
03/12/2024 12:01;Intervalle;0.6588;0;17.7;5.249;5.973;6.235;0.0017;0.0002;5.0809;;47.8663;45.6055;48.1844;5.0809;0
03/12/2024 12:01;Intervalle;0.6627;0;17.6;5.249;5.973;6.235;0.0013;0.0002;5.0809;;47.762;45.5701;48.1828;5.0809;0
03/12/2024 12:01;Intervalle;0.6635;0;17.7;5.247;5.968;6.238;0.0017;0.0003;5.0866;;47.5379;45.3485;48.2914;5.0866;0
03/12/2024 12:01;Intervalle;0.6627;0;17.6;5.248;5.971;6.238;0.0018;0.0002;5.0864;;47.564;45.4863;48.2883;5.0864;0
03/12/2024 12:01;Intervalle;0.6663;0;17.7;5.25;5.976;6.24;0.0018;0.0003;5.0915;;47.9678;45.7241;48.3854;5.0915;0
03/12/2024 12:01;Intervalle;0.6669;0;17.6;5.25;5.976;6.25;0.0018;0.0003;5.1133;;47.9731;45.7253;48.8001;5.1133;0
03/12/2024 12:01;Intervalle;0.6686;0;17.6;5.25;5.981;6.245;0.0017;0.0002;5.1026;;48.067;45.9817;48.5959;5.1026;0
03/12/2024 12:01;Intervalle;Calibration;Calibration;Calibration;Calibration;Calibration;Calibration;Calibration;Calibration;Calibration;;Calibration;Calibration;Calibration;Calibration;0
03/12/2024 12:01;Intervalle;Calibration;Calibration;Calibration;Calibration;Calibration;Calibration;Calibration;Calibration;Calibration;;Calibration;Calibration;Calibration;Calibration;0
03/12/2024 12:01;Intervalle;0.6673;-0.0001;17.6;5.25;5.972;6.25;0.0015;0.0002;5.1133;;48.0513;45.5409;48.8006;5.1133;0
03/12/2024 12:01;Intervalle;0.6679;0;17.6;5.25;5.978;6.245;0.0018;0.0002;5.1027;;48.0174;45.8303;48.5974;5.1027;0
03/12/2024 12:01;Intervalle;0.6677;0;17.6;5.25;5.976;6.245;0.0015;0.0002;5.1027;;47.9887;45.7495;48.5974;5.1027;0
03/12/2024 12:01;Intervalle;0.6661;0;17.6;5.25;5.976;6.253;0.0015;0.0005;5.1189;;48.0434;45.7433;48.9076;5.1189;0
03/12/2024 12:01;Intervalle;0.6636;0;17.7;5.249;5.975;6.238;0.0017;0.0002;5.0866;;47.9184;45.6608;48.2919;5.0866;0
03/12/2024 12:01;Intervalle;0.6645;-0.0001;17.6;5.25;5.979;6.25;0.0016;0.0002;5.1133;;48.119;45.8861;48.8006;5.1133;0
03/12/2024 12:01;Intervalle;0.6651;0;17.6;5.25;5.98;6.248;0.0015;0.0003;5.108;;48.0487;45.9115;48.6982;5.108;0
03/12/2024 12:01;Intervalle;0.6616;0;17.6;5.249;5.973;6.248;0.0015;0.0001;5.108;;47.848;45.5806;48.6987;5.108;0
03/12/2024 12:01;Intervalle;0.6654;0;17.6;5.25;5.976;6.245;0.0016;0.0001;5.1026;;47.9914;45.7117;48.5959;5.1026;0
03/12/2024 12:01;Intervalle;0.6614;0;17.6;5.25;5.976;6.243;0.0014;0.0002;5.097;;47.9862;45.7222;48.4888;5.097;0
03/12/2024 12:01;Intervalle;0.6606;0;17.6;5.247;5.967;6.248;0.0014;0.0001;5.108;;47.5562;45.318;48.6993;5.108;0
03/12/2024 12:01;Intervalle;0.66;0;17.6;5.248;5.972;6.245;0.0016;0.0002;5.1028;;47.7595;45.5372;48.599;5.1028;0
03/12/2024 12:01;Intervalle;0.6586;0;17.6;5.246;5.963;6.238;0.0013;0.0001;5.0867;;47.3426;45.1119;48.2935;5.0867;0
03/12/2024 12:01;Intervalle;0.6638;-0.0001;17.6;5.25;5.977;6.238;0.0013;0.0002;5.0867;;47.9758;45.7868;48.294;5.0867;0
03/12/2024 12:01;Intervalle;0.6654;0;17.6;5.251;5.983;6.238;0.0013;0.0001;5.0866;;48.2726;46.0562;48.2919;5.0866;0
03/12/2024 12:01;Intervalle;0.666;0;17.6;5.249;5.972;6.248;0.0014;0.0001;5.1079;;47.7829;45.5446;48.6977;5.1079;0
03/12/2024 12:01;Intervalle;0.6668;0;17.6;5.25;5.978;6.25;0.0013;0.0001;5.1133;;48.0408;45.8426;48.799;5.1133;0
03/12/2024 12:01;Intervalle;0.6631;0;17.6;5.25;5.98;6.243;0.0013;0.0001;5.0969;;48.1269;45.9016;48.4878;5.0969;0
03/12/2024 12:01;Intervalle;0.6667;0;17.6;5.248;5.969;6.248;0.0012;0.0001;5.108;;47.6291;45.3888;48.6987;5.108;0
03/12/2024 12:01;Intervalle;0.6618;0;17.6;5.25;5.979;6.256;0.0013;0;5.1239;;48.0565;45.8756;49.0016;5.1239;0
03/12/2024 12:01;Intervalle;0.6664;0;17.6;5.251;5.982;6.248;0.0014;0;5.1081;;48.2127;45.9917;48.7003;5.1081;0
03/12/2024 12:01;Intervalle;0.6675;0;17.6;5.249;5.975;6.25;0.001;0;5.1133;;47.9184;45.7011;48.8001;5.1133;0
03/12/2024 12:01;Intervalle;0.6656;0;17.6;5.249;5.977;6.24;0.0009;0;5.0916;;47.9158;45.7725;48.387;5.0916;0
03/12/2024 12:01;Intervalle;0.6665;0;17.6;5.25;5.98;6.245;0.0011;0.0001;5.1027;;48.1373;45.906;48.5985;5.1027;0
03/12/2024 12:01;Intervalle;0.6647;0;17.6;5.25;5.977;6.243;0.001;-0.0001;5.0971;;47.9862;45.7508;48.4909;5.0971;0
03/12/2024 12:01;Intervalle;0.6649;0;17.6;5.25;5.977;6.243;0.0009;0;5.097;;47.9862;45.7868;48.4888;5.097;0
03/12/2024 12:01;Intervalle;0.6681;0;17.6;5.25;5.978;6.243;0.0009;0;5.097;;48.0643;45.816;48.4888;5.097;0
03/12/2024 12:01;Intervalle;0.6651;0;17.6;5.249;5.975;6.245;0.0011;0;5.1027;;47.9184;45.6812;48.5974;5.1027;0
03/12/2024 12:01;Intervalle;0.6655;0;17.6;5.247;5.965;6.245;0.0009;-0.0001;5.1028;;47.4051;45.2187;48.5995;5.1028;0
03/12/2024 12:02;Intervalle;0.6676;0;17.6;5.25;5.979;6.25;0.0008;-0.0001;5.1133;;48.0303;45.852;48.8001;5.1133;0
03/12/2024 12:02;Intervalle;0.665;0;17.6;5.252;5.984;6.229;0.0008;-0.0001;5.068;;48.4134;46.1282;47.9386;5.068;0
03/12/2024 12:02;Intervalle;0.6657;0;17.6;5.251;5.98;6.245;0.0008;-0.0001;5.1027;;48.192;45.9395;48.5985;5.1027;0
03/12/2024 12:02;Intervalle;0.6653;0;17.6;5.249;5.973;6.243;0.0008;0;5.0969;;47.8767;45.5931;48.4878;5.0969;0
03/12/2024 12:02;Intervalle;0.6639;0;17.6;5.249;5.974;6.235;0.0007;-0.0002;5.0809;;47.9158;45.6446;48.1828;5.0809;0
