D�tails d?enregistreur :;;;;;;;;;;;;;;;;;;;
Type d'enregistreur;1F8;;;;;;;;;;;;;;;;;;
Num�ro de s�rie;KS1512003;;;;;;;;;;;;;;;;;;
firmware du Contr�leur;5.1;;;;;;;;;;;;;;;;;;
firmware d'acquisition;5.1;;;;;;;;;;;;;;;(S1/S2)�;;;
Identit� de l?enregistreur;Identit� de l?enreg;;;;;;;;;;;;;;;0.245561772;;;
;;;;;;;;;;;;;;;;;;;
Job D�tails;;;;;;;;;;;;;;;;;;;
Nombre de canaux analogiques;14;;;;;;;;;;;;;;;;;;
Nombre de canaux num�riques;1;;;;;;;;;;;;;;;;;;
Nombre total de canaux utilis�s;15;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Heure d?armement;29/11/2024 15:19;;;;;;;;;;;;;;;;;;
Heure de d�sarmement;29/11/2024 16:51;;;;;;;;;;;;;;;;;;
Dur�e;01:32:01;;;;;;;;;;;;;;;;;;
Job Description;Nom de la configura;;;;;;;;;;;;;;;;;;
Info de canaux;;;;;;;;;;;;;;;;;;;
Description;;V1 (V);V2 (V);Tc ('C);Mano14.1 (V) (V);Mano14.2 (V) (V);Mano1 200 (V) (V);Tension 0 (V);Tension 1 (V);Tension 2 (V);Ref. Junction 1 ('C);Voie +-1000 ();Voie +-250 ();Voie +-200 ();Venturi (m-s-1);;;;
Interv. mesure;;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;Non enregistr�;00:00:01;00:00:01;00:00:01;00:00:01;;;;
Intervalle;;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;Non enregistr�;00:00:01;00:00:01;00:00:01;00:00:01;;;;
;;;;;;;;;;;;;;;;39.602;;;
;;;;;;;;;;;;;;;;-198.79;;;
Date/Heure;Type;V1 (V);V2 (V);Tc ('C);Mano14.1 (V) (V);Mano14.2 (V) (V);Mano1 200 (V) (V);Tension 0 (V);Tension 1 (V);Tension 2 (V);;Voie +-1000 ();Voie +-250 ();Voie +-200 ();Venturi (m-s-1);Mano 200 Pa;Rho;Q1;V1
29/11/2024 15:19;Intervalle;H43;0;19.1;5.009;5.011;5.017;0.0003;-0.0002;Venturi H43;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:19;Intervalle;0.004;-0.0001;19.1;5.009;5.011;5.017;0.0009;0;0.173;;0;0;0;0.173;-0.106766;1.208495979;0;0
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0011;0.0001;0.17;;0;0;0;0.17;-0.106766;1.208495979;0;0
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.001;0.0002;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0011;0.0002;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0012;0.0002;0.171;;0;0;0;0.171;-0.106766;1.208495979;0;0
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0012;0.0001;0.174;;0;0;0;0.174;-0.106766;1.208495979;0;0
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0013;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0012;0.0001;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0012;0.0002;0.284;;0;0;0;0.284;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0012;0.0002;0.283;;0;0;0;0.283;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0012;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0013;0.0002;0.171;;0;0;0;0.171;-0.106766;1.208495979;0;0
29/11/2024 15:19;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0011;0.0002;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0012;0.0002;0.17;;0;0;0;0.17;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0012;0.0002;0.175;;0;0;0;0.175;-0.106766;1.208082606;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0013;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0012;0.0002;0.173;;0;0;0;0.173;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0012;0.0002;0.171;;0;0;0;0.171;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0012;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0013;0.0002;0.173;;0;0;0;0.173;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;-0.0001;19.1;5.009;5.011;5.017;0.0014;0.0003;0.174;;0;0;0;0.174;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0012;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0013;0.0002;0.284;;0;0;0;0.284;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0013;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0013;0.0003;0.173;;0;0;0;0.173;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0013;0.0002;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.2;5.009;5.011;5.02;0.0013;0.0001;0.286;;0;0;0;0.286;0.01204;1.208082606;5.261723469;0.080546832
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0014;0.0002;0.174;;0;0;0;0.174;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0014;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0013;0.0002;0.174;;0;0;0;0.174;-0.106766;1.208082606;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0013;0.0002;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0015;0.0002;0.286;;0;0;0;0.286;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0015;0.0002;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0014;0.0002;0.174;;0;0;0;0.174;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.0039;0;19.1;5.009;5.011;5.017;0.0014;0.0002;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0014;0.0003;0.173;;0;0;0;0.173;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0013;0.0002;0.284;;0;0;0;0.284;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0012;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0013;0.0001;0.177;;0;0;0;0.177;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0012;0.0002;0.286;;0;0;0;0.286;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0011;0.0001;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0011;0;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.0039;0;19.1;5.009;5.011;5.017;0.0009;0;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0007;0;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0006;-0.0001;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0005;-0.0002;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0004;0;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0004;0;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0003;-0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0003;-0.0002;0.284;;0;0;0;0.284;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.018;0.0005;-0.0001;0.179;;0;0;0;0.179;-0.067164;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0003;-0.0001;0.286;;0;0;0;0.286;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0003;-0.0002;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0003;-0.0002;0.283;;0;0;0;0.283;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0004;-0.0002;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0005;-0.0001;0.174;;0;0;0;0.174;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0002;-0.0003;0.287;;0;0;0;0.287;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0003;-0.0002;0.287;;0;0;0;0.287;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0003;-0.0002;0.173;;0;0;0;0.173;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0004;-0.0001;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0003;-0.0001;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0004;-0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0004;0;0.173;;0;0;0;0.173;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0001;0.0002;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0005;-0.0001;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0005;-0.0001;0.286;;0;0;0;0.286;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.018;0.0006;0;0.18;;0;0;0;0.18;-0.067164;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0006;-0.0001;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0006;0;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;-0.0001;19.1;5.009;5.011;5.017;0.0008;0.0001;0.174;;0;0;0;0.174;-0.106766;1.208495979;0;0
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0008;0;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0008;0.0001;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:20;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0009;0.0001;0.174;;0;0;0;0.174;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.001;0.0002;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.001;0.0001;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0011;0.0002;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;-0.0001;19.1;5.009;5.011;5.02;0.0013;0.0002;0.286;;0;0;0;0.286;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.018;0.0013;0.0002;0.179;;0;0;0;0.179;-0.067164;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0012;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0014;0.0001;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.0039;0;19.1;5.009;5.011;5.02;0.0013;0.0002;0.286;;0;0;0;0.286;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.02;0.0015;0.0002;0.284;;0;0;0;0.284;0.01204;1.208082606;5.261723469;0.080546832
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0014;0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0014;0.0002;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0014;0.0003;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.0039;0;19.1;5.009;5.011;5.017;0.0014;0.0002;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0015;0.0003;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.0039;0;19.1;5.009;5.011;5.02;0.0013;0.0002;0.283;;0;0;0;0.283;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0014;0.0002;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0014;0.0002;0.171;;0;0;0;0.171;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0014;0.0002;0.288;;0;0;0;0.288;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0014;0.0013;0.173;;0;0;0;0.173;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0013;0.0003;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0013;0.0002;0.174;;0;0;0;0.174;-0.106766;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0012;0.0001;0.169;;0;0;0;0.169;-0.106766;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0007;0.0001;0.284;;0;0;0;0.284;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.001;0.0001;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0009;0.0002;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0009;0.0001;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0007;0;0.287;;0;0;0;0.287;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0008;-0.0001;0.175;;0;0;0;0.175;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0004;-0.0001;0.17;;0;0;0;0.17;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0004;-0.0001;0.287;;0;0;0;0.287;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0004;-0.0002;0.29;;0;0;0;0.29;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.02;0.0004;-0.0002;0.285;;0;0;0;0.285;0.01204;1.208495979;5.260823491;0.080533055
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0004;-0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0003;-0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0003;-0.0001;0.174;;0;0;0;0.174;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0004;-0.0002;0.172;;0;0;0;0.172;-0.106766;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0003;-0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0003;-0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0004;-0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0003;-0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0004;-0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0003;-0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0004;-0.0001;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0004;-0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0005;-0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0005;0;0.174;;0;0;0;0.174;-0.106766;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0007;0;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0007;0;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0009;0;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0008;0;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0009;0;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.001;0.0001;0.176;;0;0;0;0.176;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0009;0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0008;0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0012;0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.001;0.0001;0.177;;0;0;0;0.177;-0.106766;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0013;0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0011;0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0011;0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:21;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0011;0.0002;0.172;;0;0;0;0.172;-0.106766;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;-0.0001;19.1;5.009;5.011;5.015;0.0011;0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0013;0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0013;-0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.001;0.0001;0.173;;0;0;0;0.173;-0.106766;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.1;5.009;5.011;5.015;0.0013;0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208495979;0;0
29/11/2024 15:22;Intervalle;0.0039;0;19.2;5.009;5.011;5.017;0.0013;0.0002;0.175;;0;0;0;0.175;-0.106766;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0014;0.0003;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0013;0.0002;0.176;;0;0;0;0.176;-0.106766;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0015;0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0014;0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0013;0.0001;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0013;0.0003;0.175;;0;0;0;0.175;-0.106766;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.1;5.009;5.011;5.017;0.0014;0.0003;0.172;;0;0;0;0.172;-0.106766;1.208495979;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0015;0.0003;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0014;0.0003;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0014;0.0003;0.173;;0;0;0;0.173;-0.106766;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.0039;0;19.2;5.009;5.011;5.015;0.0013;0.0004;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0013;0.0002;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0014;0.0004;0.174;;0;0;0;0.174;-0.106766;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0015;0.0002;0.175;;0;0;0;0.175;-0.106766;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.017;0.0013;0.0002;0.177;;0;0;0;0.177;-0.106766;1.208082606;0;0
29/11/2024 15:22;Intervalle;0.004;0;19.2;5.009;5.011;5.015;0.0013;0.0003;Invalid;;0;0;0;Invalid;-0.18597;1.208082606;0;0
