01/07/22;Intervalle;0.0024;20.8;4.995;5.004;5.017;-0.137;-0.278;1.19096;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.017;-0.153;-0.28;1.19105;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.153;-0.279;1.19104;0.01;0;OK
01/07/22;Intervalle;0.0024;20.8;4.995;5.004;5.017;-0.145;-0.277;1.19095;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.13;-0.278;1.19101;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.145;-0.279;1.19104;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.017;-0.137;-0.278;1.19098;0.01;0;OK
01/07/22;Intervalle;0.0024;20.8;4.995;5.004;5.017;-0.14;-0.278;1.19089;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.127;-0.276;1.19107;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.137;-0.277;1.19101;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.124;-0.276;1.19108;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.13;-0.277;1.19107;0.01;0;OK
01/07/22;Intervalle;0.0024;20.8;4.995;5.004;5.017;-0.14;-0.278;1.19092;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.132;-0.279;1.19098;0.01;0;OK
01/07/22;Intervalle;0.0024;20.8;4.995;5.004;5.015;-0.148;-0.276;1.19095;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.119;-0.277;1.19113;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.017;-0.127;-0.277;1.19098;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.015;-0.137;-0.276;1.19104;0.01;0;OK
01/07/22;Intervalle;0.0024;20.7;4.995;5.004;5.017;-0.137;-0.278;1.19098;0.01;0;OK
01/07/22;Intervalle;0.0024;20.8;4.995;5.004;5.017;-0.137;-0.278;1.19089;0.01;6;OK
01/07/22;Intervalle;0.2498;20.7;4.995;5.004;5.033;-0.132;-0.28;1.19107;1.182;26;OK
01/07/22;Intervalle;0.3006;20.7;4.995;5.004;5.082;-0.137;-0.278;1.19101;2.277;38;OK
01/07/22;Intervalle;0.308;20.8;5.004;5.048;5.09;1.484;1.496;1.19089;2.401;38;OK
01/07/22;Intervalle;0.309;20.8;5.005;5.072;5.092;1.832;2.421;1.19092;2.43;38;OK
01/07/22;Intervalle;0.2994;20.8;5.01;5.079;5.09;2.787;2.692;1.19089;2.401;36;OK
01/07/22;Intervalle;0.2802;20.8;5.006;5.055;5.069;1.928;1.742;1.19092;2.059;21;OK
01/07/22;Intervalle;0.2668;20.8;5.005;5.032;5.059;1.845;0.831;1.19086;1.859;14;OK
01/07/22;Intervalle;0.2603;20.8;5;5.029;5.053;0.875;0.71;1.19092;1.748;14;OK
01/07/22;Intervalle;0.2579;20.7;5;5.029;5.048;0.841;0.709;1.19098;1.629;13;OK
01/07/22;Intervalle;0.2564;20.8;5;5.029;5.048;0.828;0.709;1.19092;1.627;13;OK
01/07/22;Intervalle;0.2563;20.7;5;5.029;5.046;0.849;0.711;1.19098;1.563;14;OK
01/07/22;Intervalle;0.2558;20.8;5;5.029;5.048;0.849;0.71;1.19086;1.63;13;OK
01/07/22;Intervalle;0.2559;20.8;5;5.029;5.046;0.844;0.711;1.19085;1.562;13;OK
01/07/22;Intervalle;0.2562;20.8;5;5.029;5.048;0.833;0.708;1.19091;1.629;13;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.048;0.838;0.706;1.19091;1.628;13;OK
01/07/22;Intervalle;0.2556;20.8;5;5.029;5.048;0.836;0.709;1.19076;1.629;14;OK
01/07/22;Intervalle;0.2559;20.8;5;5.029;5.048;0.83;0.708;1.19086;1.628;13;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.046;0.846;0.712;1.19086;1.563;13;OK
01/07/22;Intervalle;0.2559;20.8;5;5.029;5.046;0.844;0.711;1.19095;1.562;13;OK
01/07/22;Intervalle;0.2561;20.8;5;5.029;5.046;0.846;0.71;1.19083;1.563;13;OK
01/07/22;Intervalle;0.2558;20.8;5;5.029;5.048;0.854;0.71;1.1908;1.629;14;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.046;0.844;0.71;1.19077;1.563;13;OK
01/07/22;Intervalle;0.2561;20.8;5;5.029;5.045;0.849;0.71;1.1907;1.562;13;OK
01/07/22;Intervalle;0.2562;20.8;5;5.029;5.046;0.841;0.709;1.19071;1.563;13;OK
01/07/22;Intervalle;0.2563;20.8;5;5.029;5.048;0.851;0.71;1.19095;1.629;14;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.048;0.825;0.709;1.19082;1.629;13;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.046;0.838;0.711;1.19085;1.562;13;OK
01/07/22;Intervalle;0.2562;20.8;5;5.029;5.045;0.833;0.711;1.19082;1.561;13;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.045;0.833;0.713;1.19082;1.562;13;OK
01/07/22;Intervalle;0.2562;20.8;5;5.029;5.048;0.841;0.709;1.19079;1.629;14;OK
01/07/22;Intervalle;0.2561;20.8;5;5.029;5.048;0.844;0.709;1.19067;1.629;13;OK
01/07/22;Intervalle;0.2564;20.8;5;5.029;5.046;0.836;0.708;1.19079;1.563;13;OK
01/07/22;Intervalle;0.2565;20.8;5;5.029;5.045;0.833;0.713;1.19076;1.562;13;OK
01/07/22;Intervalle;0.2567;20.8;5;5.029;5.048;0.841;0.708;1.19076;1.629;13;OK
01/07/22;Intervalle;0.2565;20.8;5;5.029;5.046;0.851;0.71;1.19064;1.563;14;OK
01/07/22;Intervalle;0.2565;20.8;5;5.029;5.045;0.844;0.708;1.19067;1.562;13;OK
01/07/22;Intervalle;0.2567;20.8;5;5.029;5.048;0.838;0.71;1.1907;1.63;13;OK
01/07/22;Intervalle;0.2563;20.8;5;5.029;5.046;0.844;0.707;1.19073;1.563;13;OK
01/07/22;Intervalle;0.2565;20.8;5;5.029;5.048;0.844;0.71;1.19082;1.628;13;OK
01/07/22;Intervalle;0.2564;20.8;5;5.029;5.045;0.851;0.713;1.19073;1.562;14;OK
01/07/22;Intervalle;0.2562;20.8;5;5.029;5.048;0.844;0.711;1.19079;1.628;13;OK
01/07/22;Intervalle;0.2558;20.8;5;5.029;5.048;0.849;0.709;1.19058;1.627;13;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.048;0.841;0.709;1.19067;1.628;13;OK
01/07/22;Intervalle;0.2561;20.8;5;5.029;5.048;0.836;0.71;1.1907;1.629;13;OK
01/07/22;Intervalle;0.2558;20.8;5;5.029;5.048;0.838;0.711;1.19076;1.629;14;OK
01/07/22;Intervalle;0.2558;20.8;5;5.029;5.051;0.849;0.709;1.19079;1.691;13;OK
01/07/22;Intervalle;0.2556;20.8;5;5.029;5.045;0.836;0.709;1.1907;1.562;13;OK
01/07/22;Intervalle;0.2555;20.8;5;5.029;5.046;0.859;0.711;1.19067;1.563;13;OK
01/07/22;Intervalle;0.2553;20.8;5;5.029;5.048;0.846;0.712;1.19076;1.628;13;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.048;0.849;0.711;1.19067;1.628;14;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.048;0.844;0.712;1.19061;1.629;13;OK
01/07/22;Intervalle;0.2558;20.8;5;5.029;5.045;0.841;0.711;1.19058;1.562;13;OK
01/07/22;Intervalle;0.2553;20.8;5;5.029;5.045;0.844;0.712;1.19058;1.562;13;OK
01/07/22;Intervalle;0.2555;20.8;5;5.029;5.048;0.846;0.711;1.19058;1.628;14;OK
01/07/22;Intervalle;0.2557;20.9;5;5.029;5.045;0.844;0.711;1.19055;1.562;13;OK
01/07/22;Intervalle;0.2562;20.8;5;5.029;5.048;0.862;0.709;1.19073;1.629;13;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.048;0.844;0.712;1.19067;1.629;13;OK
01/07/22;Intervalle;0.2561;20.8;5;5.029;5.045;0.833;0.71;1.19076;1.562;13;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.048;0.836;0.71;1.19073;1.628;14;OK
01/07/22;Intervalle;0.2556;20.9;5;5.029;5.048;0.833;0.708;1.19052;1.628;13;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.048;0.844;0.71;1.1907;1.629;13;OK
01/07/22;Intervalle;0.2559;20.9;5;5.029;5.048;0.841;0.709;1.19049;1.629;13;OK
01/07/22;Intervalle;0.2559;20.9;5;5.029;5.048;0.864;0.709;1.19055;1.63;13;OK
01/07/22;Intervalle;0.2555;20.9;5;5.029;5.046;0.844;0.71;1.19055;1.563;14;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.048;0.844;0.709;1.19058;1.629;13;OK
01/07/22;Intervalle;0.2555;20.8;5;5.029;5.046;0.841;0.711;1.19069;1.563;13;OK
01/07/22;Intervalle;0.2553;20.8;5;5.029;5.048;0.846;0.709;1.1906;1.629;13;OK
01/07/22;Intervalle;0.2551;20.9;5;5.029;5.051;0.844;0.709;1.19054;1.69;13;OK
01/07/22;Intervalle;0.2554;20.8;5;5.029;5.048;0.838;0.709;1.1906;1.631;14;OK
01/07/22;Intervalle;0.2553;20.8;5;5.029;5.046;0.846;0.709;1.19057;1.563;13;OK
01/07/22;Intervalle;0.2556;20.8;5;5.029;5.048;0.828;0.713;1.19069;1.629;13;OK
01/07/22;Intervalle;0.2555;20.9;5;5.029;5.046;0.841;0.713;1.19054;1.564;13;OK
01/07/22;Intervalle;0.2556;20.8;5;5.029;5.046;0.851;0.712;1.19057;1.563;13;OK
01/07/22;Intervalle;0.2558;20.8;5;5.029;5.046;0.836;0.712;1.19063;1.563;14;OK
01/07/22;Intervalle;0.2555;20.8;5;5.029;5.048;0.833;0.713;1.19066;1.63;13;OK
01/07/22;Intervalle;0.2555;20.8;5;5.029;5.048;0.838;0.71;1.19066;1.629;13;OK
01/07/22;Intervalle;0.2556;20.8;5;5.029;5.048;0.846;0.71;1.19075;1.628;13;OK
01/07/22;Intervalle;0.2555;20.9;5;5.029;5.046;0.844;0.711;1.19051;1.563;13;OK
01/07/22;Intervalle;0.255;20.9;5;5.029;5.048;0.841;0.712;1.19057;1.63;14;OK
01/07/22;Intervalle;0.2551;20.8;5;5.029;5.046;0.851;0.709;1.19063;1.564;13;OK
01/07/22;Intervalle;0.2558;20.9;5;5.029;5.045;0.844;0.71;1.19054;1.562;13;OK
01/07/22;Intervalle;0.2558;20.8;5;5.029;5.046;0.838;0.71;1.19066;1.563;13;OK
01/07/22;Intervalle;0.2556;20.9;5;5.029;5.046;0.838;0.709;1.19057;1.563;14;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.045;0.841;0.71;1.19066;1.561;13;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.048;0.838;0.709;1.19075;1.63;13;OK
01/07/22;Intervalle;0.2559;20.8;5;5.029;5.046;0.836;0.711;1.1906;1.563;13;OK
01/07/22;Intervalle;0.256;20.8;5;5.029;5.046;0.83;0.708;1.1906;1.563;13;OK
01/07/22;Intervalle;0.256;20.9;5;5.029;5.048;0.83;0.708;1.19054;1.63;14;OK
01/07/22;Intervalle;0.2558;20.8;5;5.029;5.045;0.836;0.71;1.19063;1.562;13;OK
01/07/22;Intervalle;0.2556;20.9;5;5.029;5.048;0.836;0.707;1.19057;1.63;13;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.046;0.841;0.71;1.19069;1.563;13;OK
01/07/22;Intervalle;0.2558;20.9;5;5.029;5.048;0.838;0.708;1.19054;1.629;13;OK
01/07/22;Intervalle;0.2559;20.8;5;5.029;5.046;0.836;0.71;1.1906;1.563;14;OK
01/07/22;Intervalle;0.2561;20.8;5;5.029;5.045;0.83;0.708;1.1906;1.561;13;OK
01/07/22;Intervalle;0.2554;20.8;5;5.029;5.046;0.844;0.707;1.19066;1.563;13;OK
01/07/22;Intervalle;0.256;20.9;5;5.029;5.045;0.833;0.708;1.19057;1.561;13;OK
01/07/22;Intervalle;0.2561;20.9;5;5.029;5.045;0.833;0.71;1.19057;1.562;13;OK
01/07/22;Intervalle;0.2563;20.9;5;5.029;5.046;0.833;0.709;1.19057;1.563;14;OK
01/07/22;Intervalle;0.256;20.9;5;5.029;5.045;0.841;0.709;1.19054;1.562;13;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.046;0.833;0.708;1.19063;1.564;13;OK
01/07/22;Intervalle;0.2555;20.8;5;5.029;5.046;0.849;0.708;1.19066;1.563;13;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.046;0.838;0.71;1.19069;1.563;14;OK
01/07/22;Intervalle;0.2556;20.8;5;5.029;5.048;0.844;0.709;1.19059;1.629;13;OK
01/07/22;Intervalle;0.2556;20.8;5;5.029;5.048;0.833;0.711;1.1906;1.629;13;OK
01/07/22;Intervalle;0.2558;20.9;5;5.029;5.045;0.846;0.71;1.19054;1.561;13;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.046;0.841;0.709;1.19066;1.563;13;OK
01/07/22;Intervalle;0.2559;20.8;5;5.029;5.048;0.844;0.711;1.1906;1.63;14;OK
01/07/22;Intervalle;0.2557;20.9;5;5.029;5.046;0.828;0.709;1.1905;1.565;13;OK
01/07/22;Intervalle;0.2557;20.9;5;5.029;5.045;0.836;0.707;1.19057;1.562;13;OK
01/07/22;Intervalle;0.255;20.8;5;5.029;5.045;0.849;0.709;1.19072;1.562;13;OK
01/07/22;Intervalle;0.255;20.8;5;5.029;5.045;0.851;0.711;1.19059;1.562;13;OK
01/07/22;Intervalle;0.2549;20.8;5;5.029;5.046;0.828;0.711;1.19068;1.563;14;OK
01/07/22;Intervalle;0.2553;20.8;5;5.029;5.046;0.838;0.71;1.1908;1.563;13;OK
01/07/22;Intervalle;0.2556;20.8;5;5.029;5.048;0.83;0.709;1.19062;1.629;13;OK
01/07/22;Intervalle;0.2557;20.9;5;5.029;5.045;0.849;0.709;1.19056;1.56;13;OK
01/07/22;Intervalle;0.2555;20.8;5;5.029;5.046;0.833;0.711;1.19065;1.563;14;OK
01/07/22;Intervalle;0.2555;20.8;5;5.029;5.045;0.83;0.708;1.19071;1.562;13;OK
01/07/22;Intervalle;0.2556;20.9;5;5.029;5.045;0.846;0.711;1.1905;1.562;13;OK
01/07/22;Intervalle;0.2558;20.9;5;5.029;5.048;0.849;0.708;1.19056;1.628;13;OK
01/07/22;Intervalle;0.2559;20.8;5;5.029;5.045;0.836;0.71;1.19062;1.562;13;OK
01/07/22;Intervalle;0.2554;20.8;5;5.029;5.048;0.844;0.71;1.19074;1.628;14;OK
01/07/22;Intervalle;0.2554;20.9;5;5.029;5.046;0.838;0.71;1.19056;1.563;13;OK
01/07/22;Intervalle;0.2551;20.8;5;5.029;5.048;0.83;0.709;1.19068;1.63;13;OK
01/07/22;Intervalle;0.2555;20.8;5;5.029;5.045;0.844;0.71;1.19059;1.562;13;OK
01/07/22;Intervalle;0.2557;20.8;5;5.029;5.048;0.83;0.709;1.19074;1.629;13;OK
01/07/22;Intervalle;0.2552;20.8;5;5.029;5.048;0.838;0.712;1.19076;1.628;14;OK
01/07/22;Intervalle;0.2676;20.9;5;5.029;5.045;0.844;0.711;1.19056;1.562;18;OK
01/07/22;Intervalle;0.3331;20.8;5;5.029;5.105;0.838;0.708;1.19071;2.617;44;OK
01/07/22;Intervalle;0.3436;20.9;5.005;5.053;5.13;1.827;1.691;1.19053;2.951;46;OK
01/07/22;Intervalle;0.3457;20.8;5.008;5.103;5.133;2.273;3.657;1.19062;2.985;48;OK
01/07/22;Intervalle;0.3476;20.9;5.015;5.103;5.133;3.814;3.676;1.19047;2.985;46;OK
01/07/22;Intervalle;0.3475;20.9;5.015;5.103;5.136;3.827;3.678;1.19047;3.014;48;OK
01/07/22;Intervalle;0.346;20.8;5.015;5.103;5.133;3.822;3.677;1.19065;2.985;46;OK
01/07/22;Intervalle;0.3466;20.9;5.015;5.103;5.136;3.835;3.678;1.19047;3.014;48;OK
01/07/22;Intervalle;0.3465;20.8;5.015;5.103;5.133;3.819;3.678;1.19062;2.984;47;OK
01/07/22;Intervalle;0.3465;20.9;5.015;5.104;5.133;3.825;3.68;1.19056;2.985;47;OK
01/07/22;Intervalle;0.3472;20.8;5.015;5.103;5.136;3.838;3.677;1.19059;3.013;48;OK
01/07/22;Intervalle;0.347;20.9;5.015;5.103;5.136;3.827;3.679;1.19053;3.014;46;OK
01/07/22;Intervalle;0.3462;20.9;5.015;5.103;5.133;3.817;3.675;1.1905;2.985;48;OK
01/07/22;Intervalle;0.3463;20.9;5.015;5.103;5.136;3.822;3.679;1.19044;3.013;46;OK
